NUMH;AENC;TENC;TERH;MUNI;SEXO;LNAC;EDAD;NACI;LEST;ENRE;FOCU;SJUB;SILH;EMPTP;JRED;BUSQ;RBUSQ;JORB;GBUSQ;FBUSQ;MSBUSQ1;DISP;PRA1;PRA2;PROF;RACT;SPRO;SECT;CONTR;HTRA;PARE;ELEV
634;2019;3;48;1;1;2;12;1;3;N;N;4;3;1;2;N;;;;;;;1;02;9;02;4;2;1;40;2;195.9726
634;2019;3;48;1;1;1;05;1;2;N;N;4;3;1;2;N;;;;;;;1;02;7;10;2;;;40;3;176.2029
634;2019;3;48;1;1;2;12;1;3;N;N;4;3;1;2;N;;;;;;;1;02;9;02;4;2;1;40;2;202.3587
634;2019;3;48;1;6;2;13;1;1;N;N;4;1;;;N;;;;;;;4;04;2;09;4;2;;;1;224.4907
634;2019;3;48;1;1;1;05;1;2;N;N;4;3;1;2;N;;;;;;;1;02;7;10;2;;;40;3;170.6422
634;2019;3;48;1;6;2;13;1;1;N;N;4;1;;;N;;;;;;;4;04;2;09;4;2;;;1;231.8061
635;2019;3;01;2;6;1;16;1;2;N;N;4;1;;;N;;;;;;;4;04;7;02;4;2;;;1;123.4865
635;2019;3;01;2;1;1;16;1;2;N;N;2;1;;;N;;;;;;;4;04;3;02;4;2;;;2;130.7773
636;2019;3;01;2;6;2;14;1;1;N;N;4;1;;;N;;;;;;;4;04;9;04;4;2;;;2;138.5224
636;2019;3;01;2;1;2;15;1;1;N;N;2;1;;;N;;;;;;;4;04;7;02;4;2;;;1;146.701
637;2019;3;20;9;6;3;16;1;1;N;N;4;1;;;N;;;;;;;4;04;5;10;4;2;;;4;218.2165
637;2019;3;20;9;1;3;05;1;2;N;N;4;1;1;2;N;;;;;;;1;02;2;09;4;2;5;40;3;117.5364
637;2019;3;20;9;6;3;11;2;2;N;N;4;1;1;2;N;;;;;;;1;02;5;09;4;2;5;40;1;205.8086
638;2019;3;48;9;6;1;11;1;2;N;N;4;1;;;N;;;;;;;4;04;5;09;4;2;;;1;95.9462
638;2019;3;48;9;1;1;05;1;3;N;N;4;4;2;4;N;;;;;;;1;02;3;05;4;2;5;0;3;63.7718
639;2019;3;01;2;1;2;13;1;3;N;N;4;1;2;2;N;;;;;;;1;02;5;08;4;2;5;35;1;186.9401
639;2019;3;01;2;1;2;13;1;3;N;N;4;1;1;2;N;;;;;;;1;02;5;08;4;2;1;40;1;181.0405
640;2019;3;20;3;6;3;08;2;3;N;N;4;1;1;2;N;;;;;;;1;02;5;10;4;2;5;40;4;241.4793
640;2019;3;20;3;6;2;18;1;1;N;N;4;4;;;N;;;;;;;4;07;;;;;;;1;161.1232
641;2019;3;20;9;6;1;13;1;1;N;N;3;1;;;N;;;;;;;4;04;5;04;4;2;;;1;175.4872
642;2019;3;20;9;1;1;15;1;1;N;N;2;1;;;N;;;;;;;4;04;7;03;2;;;;1;108.8704
643;2019;3;01;9;1;2;12;1;3;N;N;4;2;1;4;N;;;;;;;1;02;2;08;4;2;1;0;2;64.0327
643;2019;3;01;9;1;1;03;1;;S;;;;;;;;;;;;;;;;;;;;;3;64.1912
643;2019;3;01;9;6;1;12;1;3;N;N;4;1;1;3;N;;;;;;;1;02;1;04;2;;;0;1;75.5017
644;2019;3;01;2;1;2;13;1;1;N;N;4;1;2;3;N;;;;;;;1;02;9;02;4;2;5;0;1;129.6104
645;2019;3;48;9;6;1;13;1;1;N;N;4;1;;;N;;;;;;;4;04;9;10;4;2;;;2;179.2776
645;2019;3;48;9;1;2;13;1;1;N;N;4;3;2;5;N;;;;;;;1;02;5;04;4;2;5;0;1;160.5474
646;2019;3;20;9;1;3;09;2;1;N;N;4;2;;;S;6;1;S;05;4;S;2;06;6;01;4;2;;;1;212.6526
646;2019;3;20;9;6;1;08;1;3;N;N;4;1;1;4;N;;;;;;;1;02;4;10;4;2;5;0;2;194.5051
646;2019;3;20;9;1;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;3;180.8638
646;2019;3;20;9;6;1;01;1;;S;;;;;;;;;;;;;;;;;;;;;3;171.5223
647;2019;3;01;2;1;1;11;1;3;N;N;4;1;1;4;S;2;1;S;10;24;S;1;02;9;08;4;2;1;28;1;165.6586
648;2019;3;20;3;6;1;15;1;2;N;N;2;1;;;N;;;;;;;4;04;5;09;4;1;;;1;124.2401
649;2019;3;48;1;6;1;18;1;1;N;N;4;1;;;N;;;;;;;4;04;;;;;;;1;160.7768
650;2019;3;48;9;6;1;10;1;2;N;N;4;1;;;S;6;2;S;04;51;S;2;05;5;04;2;;;;2;194.5098
650;2019;3;48;9;1;1;11;1;1;N;N;4;1;1;2;N;;;;;;;1;02;5;04;4;2;1;40;1;179.1283
651;2019;3;48;9;6;1;18;1;1;N;N;2;1;;;N;;;;;;;4;04;8;02;4;2;;;1;90.3884
652;2019;3;01;2;6;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;3;182.9373
652;2019;3;01;2;6;1;09;1;3;N;N;4;1;1;4;N;;;;;;;1;02;4;04;4;1;1;0;2;184.6767
652;2019;3;01;2;1;1;01;1;;S;;;;;;;;;;;;;;;;;;;;;3;173.7694
652;2019;3;01;2;1;1;10;1;1;N;N;4;1;1;4;N;;;;;;;1;02;4;04;4;2;1;0;1;176.8671
653;2019;3;20;9;6;2;15;1;1;N;N;2;1;;;N;;;;;;;4;04;5;04;1;;;;2;117.0871
653;2019;3;20;9;1;2;16;1;2;N;N;2;1;;;N;;;;;;;4;04;8;04;1;;;;1;110.864
654;2019;3;20;9;1;1;16;1;2;N;N;2;1;;;N;;;;;;;4;04;7;04;2;;;;1;174.6075
654;2019;3;20;9;1;1;10;1;2;N;N;4;1;1;4;N;;;;;;;1;02;8;08;4;2;5;32;3;131.3001
655;2019;3;48;9;1;1;08;1;2;N;N;4;2;1;4;N;;;;;;;1;02;2;09;2;;;0;3;243.2847
655;2019;3;48;9;1;1;16;1;3;N;N;2;1;;;N;;;;;;;4;04;2;09;2;;;;1;227.0014
656;2019;3;48;9;6;1;08;1;3;N;N;4;1;1;4;N;;;;;;;1;02;2;08;4;2;1;0;1;118.9957
656;2019;3;48;9;1;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;3;111.8374
657;2019;3;48;9;1;1;09;1;2;N;N;4;1;1;2;N;;;;;;;1;02;3;04;4;2;1;40;2;254.9151
657;2019;3;48;9;6;1;09;1;3;N;N;4;1;1;4;N;;;;;;;1;02;2;09;1;;;0;1;235.4827
657;2019;3;48;9;1;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;3;211.8137
658;2019;3;20;3;6;3;06;2;3;N;S;4;1;;;S;6;2;S;01;13;S;3;05;;;;;;;4;244.4657
658;2019;3;20;3;1;1;17;1;1;N;N;2;3;;;N;;;;;;;4;07;7;02;1;;;;1;193.5708
658;2019;3;20;3;1;1;11;1;3;N;N;3;2;;;N;;;;;;;4;07;5;04;4;2;;;3;188.3058
658;2019;3;20;3;1;3;01;2;;N;;;;;;;;;;;;;;;;;;;;;4;196.711
658;2019;3;20;3;6;1;17;1;1;N;N;4;3;;;N;;;;;;;4;07;;;;;;;2;204.4365
659;2019;3;48;9;1;1;09;1;3;N;S;4;1;1;2;N;;;;;;;1;02;3;05;4;2;5;40;1;201.815
660;2019;3;48;1;6;2;18;1;1;N;N;4;4;;;N;;;;;;;4;07;;;;;;;1;176.0994
661;2019;3;48;1;1;3;16;1;3;N;N;2;1;;;N;;;;;;;4;04;2;09;4;1;;;1;167.7177
661;2019;3;48;1;6;3;15;1;3;N;N;2;1;;;N;;;;;;;4;04;2;09;2;;;;2;166.6182
662;2019;3;48;9;1;1;11;1;3;N;S;4;1;1;2;N;;;;;;;1;02;2;09;4;2;1;35;1;197.422
662;2019;3;48;9;6;1;11;1;2;N;N;4;1;1;2;N;;;;;;;1;02;5;03;4;2;1;40;2;197.429
662;2019;3;48;9;1;1;05;1;2;S;N;4;2;;;N;;;;;;;4;04;;;;;;;3;165.9934
663;2019;3;48;9;6;1;16;1;1;N;N;2;1;;;N;;;;;;;4;04;5;09;4;2;;;1;172.0464
664;2019;3;48;9;1;1;09;1;2;N;N;4;1;1;2;N;;;;;;;1;02;9;03;4;2;5;40;1;159.9254
665;2019;3;20;3;1;2;12;1;2;N;S;4;1;1;2;N;;;;;;;1;02;5;08;4;2;1;40;1;103.9103
665;2019;3;20;3;6;1;12;1;3;N;N;4;1;1;2;N;;;;;;;1;02;2;09;4;1;1;35;2;102.3789
666;2019;3;48;9;6;2;18;1;3;N;N;2;1;;;N;;;;;;;4;04;2;09;4;1;;;2;164.1328
666;2019;3;48;9;1;2;18;1;3;N;N;2;1;;;N;;;;;;;4;04;2;02;4;2;;;1;165.2159
667;2019;3;48;1;1;3;07;2;2;N;N;4;1;1;4;N;;;;;;;1;02;2;08;4;2;1;0;1;269.1944
668;2019;3;48;9;6;2;12;1;1;N;N;3;1;;;N;;;;;;;4;04;5;04;3;;;;1;190.6928
669;2019;3;48;1;6;3;10;1;2;N;N;4;1;2;2;N;;;;;;;1;03;9;10;4;2;5;9;1;177.1288
669;2019;3;48;1;1;3;04;1;1;S;N;4;2;;;N;;;;;;;4;04;;;;;;;3;153.8151
670;2019;3;20;9;1;1;07;1;3;N;S;4;1;1;2;N;;;;;;;1;02;2;04;4;2;1;40;1;189.1634
671;2019;3;48;1;1;2;15;1;1;N;N;2;1;;;N;;;;;;;4;04;7;03;4;2;;;2;161.5748
671;2019;3;48;1;6;2;16;1;1;N;N;4;1;;;N;;;;;;;4;04;5;04;4;2;;;1;160.5156
672;2019;3;20;9;6;3;10;1;2;N;N;4;1;1;4;N;;;;;;;1;02;9;10;4;2;1;32;4;121.4005
672;2019;3;20;9;6;1;18;1;1;N;N;2;4;;;N;;;;;;;4;07;7;02;4;2;;;1;190.962
673;2019;3;01;9;1;1;01;1;;S;;;;;;;;;;;;;;;;;;;;;3;49.3202
673;2019;3;01;9;1;1;09;1;2;N;N;4;1;1;2;N;;;;;;;1;02;7;02;4;2;1;40;1;58.0315
673;2019;3;01;9;6;2;08;1;1;N;N;1;1;1;3;N;;;;;;;1;02;2;08;4;2;1;0;2;54.0414
673;2019;3;01;9;6;1;01;1;;N;;;;;;;;;;;;;;;;;;;;;3;51.9222
674;2019;3;01;9;6;1;07;1;3;N;N;4;1;1;2;S;5;1;S;07;1;N;1;02;5;08;4;2;1;40;3;91.2863
674;2019;3;01;9;6;2;13;1;3;N;N;4;1;1;4;N;;;;;;;1;02;2;09;4;1;1;20;2;47.4961
674;2019;3;01;9;1;2;13;1;2;N;N;2;1;;;N;;;;;;;4;04;3;09;4;1;;;1;47.1313
675;2019;3;48;1;6;1;10;1;3;N;N;4;2;1;2;N;;;;;;;1;01;2;03;2;;;45;1;241.3384
675;2019;3;48;1;1;1;08;1;1;N;N;4;2;1;2;N;;;;;;;1;02;7;02;4;2;1;39;2;263.3117
676;2019;3;48;9;6;1;09;1;3;N;S;4;1;1;2;N;;;;;;;1;02;5;09;4;1;5;38;4;235.7334
677;2019;3;48;9;6;1;11;1;1;N;N;4;1;;;N;;;;;;;4;04;;;;;;;2;235.3042
677;2019;3;48;9;1;1;06;1;3;N;N;4;3;2;4;N;;;;;;;1;02;2;09;4;1;5;0;3;255.1117
677;2019;3;48;9;1;1;13;1;1;N;N;3;2;;;N;;;;;;;4;07;4;06;4;2;;;1;219.5853
678;2019;3;01;2;1;1;01;1;;S;;;;;;;;;;;;;;;;;;;;;3;180.6979
678;2019;3;01;2;1;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;3;180.6979
678;2019;3;01;2;6;3;08;2;1;N;N;4;1;2;4;N;;;;;;;1;02;2;10;4;2;5;0;2;202.4681
678;2019;3;01;2;1;1;09;1;1;N;N;4;2;1;2;N;;;;;;;1;02;2;10;3;;;35;1;230.1806
679;2019;3;48;1;1;1;14;1;3;N;S;2;1;;;N;;;;;;;4;04;1;09;4;1;;;1;183.1438
680;2019;3;48;9;6;1;18;1;1;N;N;4;1;;;N;;;;;;;4;04;9;04;4;2;;;1;194.93
681;2019;3;20;9;1;1;11;1;2;N;N;4;1;2;3;N;;;;;;;1;02;7;02;4;2;1;0;1;150.8346
681;2019;3;20;9;6;1;10;1;1;N;N;4;1;2;4;N;;;;;;;1;02;9;08;4;2;5;0;2;135.7824
682;2019;3;20;3;6;2;07;1;3;N;N;4;1;1;2;N;;;;;;;1;02;1;10;4;2;1;40;2;149.3838
682;2019;3;20;3;1;1;08;1;3;N;N;4;1;1;4;N;;;;;;;1;02;2;09;4;1;5;21;1;146.8228
683;2019;3;20;9;1;1;15;1;2;N;N;2;1;;;N;;;;;;;4;04;1;02;2;;;;1;125.7389
683;2019;3;20;9;6;1;15;1;1;N;N;4;1;;;N;;;;;;;4;04;;;;;;;2;132.797
684;2019;3;20;9;6;1;13;1;2;N;N;4;1;2;5;N;;;;;;;1;02;9;02;4;2;5;0;1;127.777
684;2019;3;20;9;1;1;13;1;1;N;N;4;1;2;5;N;;;;;;;1;02;7;02;4;2;5;0;2;129.6883
685;2019;3;48;9;1;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;3;230.8974
685;2019;3;48;9;1;1;09;1;1;N;N;4;1;1;2;N;;;;;;;1;02;1;02;4;2;1;40;2;290.3499
685;2019;3;48;9;6;1;09;1;3;N;N;4;1;1;2;N;;;;;;;1;02;1;03;4;2;1;40;1;245.6762
685;2019;3;48;9;1;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;3;230.8974
685;2019;3;48;9;1;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;3;230.8974
686;2019;3;20;9;6;2;15;1;1;N;N;4;1;;;N;;;;;;;4;04;9;08;4;2;;;1;139.7585
687;2019;3;01;2;6;1;05;1;2;S;N;4;4;;;N;;;;;;;4;04;;;;;;;3;183.137
687;2019;3;01;2;1;1;13;1;2;N;N;4;1;;;N;;;;;;;4;04;9;02;4;2;;;1;238.64
687;2019;3;01;2;1;1;05;1;2;S;N;4;2;;;N;;;;;;;4;04;;;;;;;3;152.7935
688;2019;3;20;9;1;1;18;1;1;N;N;2;1;;;N;;;;;;;4;04;7;02;4;2;;;1;131.1435
689;2019;3;20;9;1;3;02;2;;S;;;;;;;;;;;;;;;;;;;;;3;249.3876
689;2019;3;20;9;1;3;02;2;;S;;;;;;;;;;;;;;;;;;;;;3;249.3876
689;2019;3;20;9;1;3;08;2;1;N;N;4;3;1;4;N;;;;;;;1;02;7;03;4;2;1;0;1;211.5043
689;2019;3;20;9;6;3;06;2;3;N;N;4;1;;;N;;;;;;;4;04;;;;;;;2;439.1037
689;2019;3;20;9;6;1;01;2;;N;;;;;;;;;;;;;;;;;;;;;3;236.5069
690;2019;3;48;9;6;1;16;1;1;N;N;2;1;;;N;;;;;;;4;04;8;02;4;2;;;1;211.0168
691;2019;3;20;3;6;2;15;1;1;N;N;2;1;;;N;;;;;;;4;04;9;09;4;1;;;1;104.2346
691;2019;3;20;3;1;2;15;1;1;N;N;2;1;;;N;;;;;;;4;04;1;04;4;2;;;2;98.6946
692;2019;3;20;9;6;1;03;1;;S;;;;;;;;;;;;;;;;;;;;;3;174.831
692;2019;3;20;9;6;1;10;1;3;N;N;4;1;1;2;N;;;;;;;1;02;8;02;4;2;1;40;2;156.7986
692;2019;3;20;9;1;1;10;1;2;N;N;4;1;1;2;N;;;;;;;1;02;3;02;4;2;1;40;1;176.4898
692;2019;3;20;9;6;1;04;1;2;N;N;4;3;;;N;;;;;;;4;07;;;;;;;3;178.4535
693;2019;3;48;9;6;2;07;1;3;N;N;4;1;1;2;N;;;;;;;1;02;4;02;4;2;1;38;2;213.0327
693;2019;3;48;9;1;1;08;1;1;N;N;4;1;1;2;N;;;;;;;1;02;7;02;4;2;1;40;1;232.0612
694;2019;3;01;9;1;1;06;1;2;N;N;4;1;1;4;N;;;;;;;1;02;8;02;4;2;1;0;3;76.7068
694;2019;3;01;9;1;1;07;1;2;N;N;4;1;1;4;N;;;;;;;1;02;9;02;4;2;5;0;3;109.6089
694;2019;3;01;9;1;2;13;1;1;N;N;4;1;1;4;N;;;;;;;1;02;9;04;4;2;1;0;1;51.5424
694;2019;3;01;9;6;1;12;1;2;N;N;4;1;1;4;N;;;;;;;1;02;3;04;4;2;1;0;2;58.1646
695;2019;3;01;9;1;1;11;1;3;S;N;4;1;2;4;S;4;1;S;03;20;S;1;02;2;08;4;2;5;12;1;63.3786
696;2019;3;48;1;1;1;01;1;;N;;;;;;;;;;;;;;;;;;;;;3;203.0175
696;2019;3;48;1;6;3;08;2;2;N;N;4;1;1;2;N;;;;;;;1;02;9;04;4;2;1;40;2;300.1557
696;2019;3;48;1;6;1;09;1;1;N;N;4;1;1;2;N;;;;;;;1;02;5;09;4;2;5;40;1;213.508
697;2019;3;20;9;6;2;09;1;2;N;N;4;1;1;2;N;;;;;;;1;02;2;02;4;2;5;40;1;137.6832
697;2019;3;20;9;1;1;08;1;1;N;N;4;1;1;2;N;;;;;;;1;02;8;02;3;;;40;2;147.9012
698;2019;3;20;9;6;1;10;1;1;N;N;4;1;1;4;N;;;;;;;1;02;5;04;4;2;1;0;1;144.0437
698;2019;3;20;9;1;1;03;1;;S;;;;;;;;;;;;;;;;;;;;;3;163.4506
698;2019;3;20;9;1;1;08;1;1;N;N;4;1;1;4;N;;;;;;;1;02;8;02;4;2;1;0;2;167.2036
699;2019;3;01;9;1;1;01;1;;S;;;;;;;;;;;;;;;;;;;;;3;51.248
699;2019;3;01;9;1;1;09;1;2;N;N;4;1;1;2;N;;;;;;;1;02;8;04;2;;;40;2;65.2819
699;2019;3;01;9;6;1;09;1;3;N;N;4;1;1;4;N;;;;;;;1;02;4;09;4;1;1;0;1;50.4929
699;2019;3;01;9;1;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;3;51.248
700;2019;3;48;9;6;1;14;1;1;N;N;2;1;;;N;;;;;;;4;04;9;10;4;2;;;1;187.9959
701;2019;3;48;9;1;1;05;1;3;S;N;4;1;1;2;N;;;;;;;1;02;3;06;4;2;3;40;3;230.2709
701;2019;3;48;9;1;1;13;1;2;N;N;4;1;1;2;N;;;;;;;1;02;3;04;4;2;1;35;2;169.9511
701;2019;3;48;9;6;2;13;1;2;N;N;4;1;1;2;N;;;;;;;1;02;3;04;4;2;1;35;1;173.0415
702;2019;3;48;1;6;2;15;1;1;N;N;2;1;;;N;;;;;;;4;04;9;10;4;2;;;2;251.931
702;2019;3;48;1;6;1;07;1;3;N;N;4;4;1;2;N;;;;;;;1;02;3;05;4;2;1;40;3;228.3429
702;2019;3;48;1;1;2;16;1;1;N;N;2;1;;;N;;;;;;;4;04;7;02;4;2;;;1;253.5934
703;2019;3;01;9;1;1;12;1;1;N;N;4;1;1;2;N;;;;;;;1;02;6;01;2;;;40;1;31.0036
704;2019;3;48;1;6;1;11;1;2;N;N;4;1;1;2;N;;;;;;;1;02;1;09;2;;;40;1;204.8036
704;2019;3;48;1;1;1;11;1;1;N;N;4;1;1;2;N;;;;;;;1;02;8;04;4;1;1;40;2;187.8997
704;2019;3;48;1;6;1;04;1;2;S;S;4;2;;;N;;;;;;;4;04;;;;;;;3;220.4979
705;2019;3;48;9;1;1;10;1;1;N;N;4;1;1;2;N;;;;;;;1;02;8;02;4;2;1;36;3;172.0445
705;2019;3;48;9;1;1;12;1;1;N;N;4;3;;;N;;;;;;;4;07;;;;;;;3;178.2734
705;2019;3;48;9;6;1;18;1;1;N;N;4;1;;;N;;;;;;;4;04;;;;;;;2;218.7307
705;2019;3;48;9;1;1;18;1;1;N;N;2;3;;;N;;;;;;;4;07;9;01;2;;;;1;220.174
706;2019;3;48;9;6;1;09;1;1;N;N;4;1;;;S;6;2;S;04;99;S;2;05;8;02;4;2;;;2;202.8072
706;2019;3;48;9;1;1;09;1;2;N;N;4;2;1;2;N;;;;;;;1;01;7;03;2;;;58;1;244.3361
706;2019;3;48;9;6;1;03;1;;S;;;;;;;;;;;;;;;;;;;;;3;208.74
707;2019;3;48;1;6;1;06;1;3;S;N;4;2;1;4;N;;;;;;;1;02;2;09;4;2;5;0;3;229.1697
707;2019;3;48;1;1;1;11;1;2;N;N;3;1;;;N;;;;;;;4;04;7;03;4;2;;;1;239.5523
707;2019;3;48;1;6;3;10;1;1;N;N;4;1;2;4;N;;;;;;;1;02;9;08;4;2;5;24;2;207.4592
708;2019;3;20;9;6;1;16;1;1;N;N;4;1;;;N;;;;;;;4;04;;;;;;;1;114.4043
709;2019;3;48;1;6;3;04;1;1;S;N;4;2;;;N;;;;;;;4;04;;;;;;;3;248.8956
709;2019;3;48;1;6;1;10;1;3;N;N;4;1;1;4;N;;;;;;;1;02;2;09;4;2;1;0;2;216.3686
709;2019;3;48;1;1;1;11;1;2;N;N;3;1;;;N;;;;;;;4;04;3;03;4;2;;;1;247.3586
710;2019;3;48;9;6;1;15;1;1;N;N;2;1;;;N;;;;;;;4;04;5;09;4;2;;;2;91.6381
710;2019;3;48;9;1;1;16;1;2;N;N;2;1;;;N;;;;;;;4;04;3;02;3;;;;1;92.2428
711;2019;3;20;9;1;1;12;1;3;N;N;4;3;1;2;N;;;;;;;1;02;1;04;1;;;40;2;128.7879
711;2019;3;20;9;6;1;13;1;2;N;N;4;1;;;N;;;;;;;4;04;;;;;;;1;155.1296
712;2019;3;20;9;6;1;08;1;3;S;S;4;1;1;2;N;;;;;;;1;02;4;02;4;2;5;40;2;183.5387
712;2019;3;20;9;1;1;10;1;1;N;N;4;1;1;2;N;;;;;;;1;02;1;04;1;;;40;1;174.8371
712;2019;3;20;9;6;1;03;1;;N;;;;;;;;;;;;;;;;;;;;;3;167.1542
713;2019;3;01;9;1;1;10;1;2;N;N;4;1;;;N;;;;;;;4;04;7;02;4;2;;;3;36.0274
713;2019;3;01;9;6;1;14;1;1;N;N;4;1;;;N;;;;;;;4;04;9;04;4;2;;;1;44.0308
714;2019;3;20;9;1;2;12;1;1;N;N;4;3;;;N;;;;;;;4;07;9;08;4;2;;;1;183.2635
714;2019;3;20;9;6;1;09;1;2;N;N;4;1;1;2;N;;;;;;;1;02;8;10;4;2;5;40;2;159.1257
714;2019;3;20;9;6;1;03;1;;S;;;;;;;;;;;;;;;;;;;;;3;140.3233
715;2019;3;48;1;6;1;12;1;3;N;N;4;2;1;4;N;;;;;;;1;02;2;09;4;1;1;0;2;202.4791
715;2019;3;48;1;1;1;12;1;2;N;N;3;1;;;N;;;;;;;4;04;1;06;4;2;;;1;204.7602
715;2019;3;48;1;1;1;05;1;2;S;N;4;3;2;4;N;;;;;;;1;02;1;08;1;;;0;3;153.9106
716;2019;3;20;9;1;1;05;1;2;S;N;4;3;;;N;;;;;;;4;04;;;;;;;3;186.6949
716;2019;3;20;9;6;1;12;1;2;N;N;4;1;1;4;N;;;;;;;1;02;4;09;4;2;1;0;1;163.4548
716;2019;3;20;9;1;1;12;1;3;N;N;4;1;1;2;N;;;;;;;1;02;2;08;2;;;40;2;208.8359
716;2019;3;20;9;1;1;04;1;2;S;N;4;3;;;N;;;;;;;4;04;;;;;;;3;186.6949
716;2019;3;20;9;1;1;11;1;1;N;N;4;1;1;2;N;;;;;;;1;02;6;09;4;2;1;40;4;165.8997
717;2019;3;20;9;1;3;06;2;1;N;N;4;1;;;S;6;2;S;01;12;S;2;05;5;04;4;2;;;4;327.5788
717;2019;3;20;9;1;3;06;2;1;N;N;4;1;1;2;N;;;;;;;1;01;5;04;4;2;5;45;4;327.5788
717;2019;3;20;9;1;3;06;2;1;N;N;4;1;;;S;6;2;S;04;3;S;2;05;7;04;4;1;;;1;327.5788
718;2019;3;20;9;1;1;11;1;2;N;N;4;2;1;2;N;;;;;;;1;02;7;02;2;;;40;1;174.3907
718;2019;3;20;9;6;1;04;1;2;S;N;4;3;2;2;N;;;;;;;1;02;4;02;4;2;3;15;3;143.6068
718;2019;3;20;9;6;1;11;1;2;N;N;4;1;1;2;N;;;;;;;1;02;3;08;3;;;40;2;160.5318
718;2019;3;20;9;1;1;04;1;2;S;N;4;3;;;N;;;;;;;4;04;;;;;;;3;172.4409
719;2019;3;48;9;1;1;07;1;3;N;N;4;1;1;4;N;;;;;;;1;02;6;08;4;2;1;0;1;115.7852
719;2019;3;48;9;6;1;01;1;;N;;;;;;;;;;;;;;;;;;;;;3;97.8568
719;2019;3;48;9;6;1;07;1;3;N;N;4;1;1;4;N;;;;;;;1;02;4;04;4;2;1;0;2;101.7798
720;2019;3;48;9;1;2;06;1;3;N;N;4;2;1;2;N;;;;;;;1;02;2;09;4;1;1;35;1;246.855
721;2019;3;48;9;1;2;13;1;1;N;N;3;1;;;N;;;;;;;4;04;3;02;4;2;;;1;211.366
721;2019;3;48;9;6;1;09;1;1;N;S;4;2;2;2;N;;;;;;;1;02;8;04;4;1;5;28;3;237.2794
721;2019;3;48;9;6;1;13;1;1;N;N;4;1;1;2;N;;;;;;;1;02;9;09;4;2;5;35;2;199.5252
722;2019;3;48;9;1;2;15;1;1;N;N;2;2;;;N;;;;;;;4;07;7;02;4;2;;;1;174.1947
723;2019;3;01;9;1;1;15;1;3;N;N;2;1;;;N;;;;;;;4;04;1;02;4;2;;;1;57.1503
723;2019;3;01;9;6;1;14;1;2;N;N;2;1;;;N;;;;;;;4;04;3;06;4;2;;;2;53.9641
724;2019;3;48;9;1;1;14;1;2;N;N;2;1;;;N;;;;;;;4;04;9;02;4;2;;;1;297.2295
724;2019;3;48;9;6;1;06;1;3;N;N;4;3;2;4;N;;;;;;;1;02;2;09;4;2;5;0;3;264.976
724;2019;3;48;9;6;1;11;1;2;N;N;4;1;;;N;;;;;;;4;04;5;10;2;;;;2;237.9836
725;2019;3;20;3;6;1;18;1;1;N;N;4;1;;;N;;;;;;;4;04;;;;;;;1;129.3105
726;2019;3;48;9;6;1;16;1;2;N;N;2;1;;;N;;;;;;;4;04;1;04;2;;;;1;182.8945
727;2019;3;48;1;1;2;10;1;1;N;N;4;2;;;S;6;1;S;08;93;S;2;06;7;03;4;2;;;1;282.9215
727;2019;3;48;1;6;1;08;1;1;N;N;4;1;;;S;6;3;S;08;99;S;2;05;9;04;4;2;;;2;233.6445
727;2019;3;48;1;1;1;01;1;;S;;;;;;;;;;;;;;;;;;;;;3;238.5244
727;2019;3;48;1;6;2;03;1;1;S;N;4;2;;;N;;;;;;;;;;;;;;;3;263.0764
728;2019;3;01;9;6;1;06;1;2;N;N;4;1;;;S;6;1;S;01;11;S;2;05;9;02;4;2;;;2;59.235
728;2019;3;01;9;1;2;06;1;2;N;N;4;1;;;S;6;1;S;05;11;S;2;05;9;02;4;2;;;1;57.1524
729;2019;3;20;9;6;1;14;1;2;N;N;2;1;;;N;;;;;;;4;04;3;02;3;;;;1;127.8217
730;2019;3;48;1;6;2;06;1;3;N;N;4;1;1;2;N;;;;;;;1;02;3;09;4;1;1;35;4;228.012
730;2019;3;48;1;1;2;06;1;3;N;N;4;1;;;N;;;;;;;1;02;4;04;4;2;4;40;1;258.4145
731;2019;3;01;9;1;1;14;1;1;N;N;2;1;;;N;;;;;;;4;04;9;02;4;2;;;1;41.9304
732;2019;3;20;9;1;2;13;1;3;N;N;2;1;;;N;;;;;;;4;04;2;09;4;1;;;1;181.1725
733;2019;3;20;9;1;1;10;1;2;N;N;4;3;1;4;N;;;;;;;1;02;7;02;4;2;1;0;3;133.8454
733;2019;3;20;9;6;2;16;1;1;N;N;4;1;;;N;;;;;;;4;04;9;10;4;2;;;1;193.8062
734;2019;3;20;9;6;1;08;1;3;N;N;4;1;1;4;N;;;;;;;1;02;1;04;1;;;32;2;176.6671
734;2019;3;20;9;1;1;01;1;;N;;;;;;;;;;;;;;;;;;;;;3;155.6612
734;2019;3;20;9;1;1;08;1;3;N;N;4;1;1;4;N;;;;;;;1;02;3;02;4;2;1;32;1;159.2353
