NUMH;AENC;TENC;TERH;MUNI;SEXO;LNAC;EDAD;NACI;LEST;ENRE;FOCU;SJUB;SILH;EMPTP;JRED;BUSQ;RBUSQ;JORB;GBUSQ;FBUSQ;MSBUSQ1;DISP;PRA1;PRA2;PROF;RACT;SPRO;SECT;CONTR;HTRA;PARE;ELEV
684;2019;1;48;9;6;3;06;2;3;N;N;4;1;;;N;;;;;;;4;04;5;10;4;2;;;2;392.2844
685;2019;1;48;9;1;1;11;1;3;S;N;4;1;1;2;N;;;;;;;1;02;1;02;4;2;1;40;1;273.6498
686;2019;1;01;9;1;2;10;1;1;N;N;4;1;1;3;N;;;;;;;1;02;5;09;4;1;1;0;1;28.6193
686;2019;1;01;9;1;2;03;1;;S;;;;;;;;;;;;;;;;;;;;;3;29.0833
686;2019;1;01;9;6;1;01;1;;S;;;;;;;;;;;;;;;;;;;;;3;30.1055
686;2019;1;01;9;6;2;09;1;2;N;N;4;1;1;2;N;;;;;;;1;02;5;04;4;2;1;40;2;29.0732
687;2019;1;01;2;1;2;16;1;2;N;N;2;2;;;N;;;;;;;4;07;8;02;4;2;;;1;123.3635
687;2019;1;01;2;6;2;15;1;1;N;N;4;1;;;N;;;;;;;4;04;9;04;4;2;;;2;119.3956
688;2019;1;48;9;1;2;10;1;2;N;N;4;1;2;2;N;;;;;;;1;02;4;04;4;1;1;33;1;232.6915
688;2019;1;48;9;6;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;3;254.5769
688;2019;1;48;9;1;1;03;1;;S;;;;;;;;;;;;;;;;;;;;;3;253.5687
688;2019;1;48;9;6;1;10;1;3;N;S;4;1;1;2;N;;;;;;;1;02;2;09;4;1;1;35;2;232.4664
689;2019;1;20;9;6;1;07;1;3;N;S;4;1;;;S;6;3;S;01;29;S;2;05;5;04;4;2;;;1;183.221
689;2019;1;20;9;1;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;3;150.2439
689;2019;1;20;9;1;1;01;1;;S;;;;;;;;;;;;;;;;;;;;;3;150.2439
690;2019;1;20;9;1;2;11;1;1;N;N;4;1;1;5;N;;;;;;;1;02;7;03;2;;;24;1;160.0325
690;2019;1;20;9;6;1;03;1;;S;;;;;;;;;;;;;;;;;;;;;3;161.9206
690;2019;1;20;9;6;1;10;1;2;N;N;4;1;2;2;N;;;;;;;1;02;5;09;4;2;1;25;2;158.0944
690;2019;1;20;9;6;1;04;1;2;S;S;4;3;;;N;;;;;;;4;04;;;;;;;3;180.8581
691;2019;1;48;9;6;1;07;1;3;N;N;4;2;2;2;N;;;;;;;1;02;2;09;4;2;5;37;3;277.4703
691;2019;1;48;9;1;1;13;1;3;N;N;3;2;;;N;;;;;;;4;07;8;02;4;2;;;2;270.1624
691;2019;1;48;9;6;1;15;1;2;N;N;2;1;;;N;;;;;;;4;04;4;09;4;1;;;1;334.3285
691;2019;1;48;9;1;1;06;1;3;N;N;4;2;1;2;N;;;;;;;1;02;9;02;4;2;1;40;3;293.2407
692;2019;1;48;9;1;1;05;1;2;N;N;4;3;1;2;N;;;;;;;1;02;9;02;4;2;5;40;3;174.879
692;2019;1;48;9;6;2;12;1;1;N;N;4;1;1;1;N;;;;;;;1;02;5;04;3;;;35;2;233.0835
692;2019;1;48;9;1;2;12;1;1;N;N;4;3;1;2;N;;;;;;;1;02;7;02;4;2;5;40;1;224.7197
692;2019;1;48;9;1;1;05;1;2;N;N;4;3;1;2;N;;;;;;;1;02;9;02;4;2;5;40;3;174.389
693;2019;1;20;3;6;1;12;1;3;N;N;4;1;1;2;N;;;;;;;1;02;5;04;2;;;40;1;105.7826
693;2019;1;20;3;1;1;11;1;3;N;N;4;1;;;S;6;2;S;04;99;S;2;05;8;02;4;2;;;4;129.1679
694;2019;1;01;2;1;3;05;1;2;S;N;4;2;;;N;;;;;;;4;04;;;;;;;3;231.114
694;2019;1;01;2;1;3;10;2;2;N;N;4;2;;;N;;;;;;;4;07;7;03;4;2;;;1;264.7073
694;2019;1;01;2;1;3;04;1;2;S;N;4;2;;;N;;;;;;;4;04;;;;;;;3;231.114
694;2019;1;01;2;6;3;10;1;2;N;N;4;1;1;2;N;;;;;;;1;02;5;09;4;2;1;40;2;206.1021
695;2019;1;20;9;6;1;08;1;3;N;N;4;1;1;2;N;;;;;;;1;02;3;09;4;2;1;37;1;174.66
696;2019;1;20;9;1;1;06;1;2;N;N;4;1;1;2;N;;;;;;;1;02;7;02;3;;;40;1;221.6413
697;2019;1;48;9;1;1;13;1;1;N;N;4;3;1;2;N;;;;;;;1;02;7;02;3;;;40;1;174.5897
697;2019;1;48;9;6;2;12;1;1;N;N;4;1;;;N;;;;;;;4;04;;;;;;;2;220.8829
697;2019;1;48;9;6;1;06;1;3;N;N;4;2;1;2;N;;;;;;;1;02;9;04;4;2;5;40;3;231.8056
698;2019;1;48;1;6;1;14;1;2;N;N;2;1;;;N;;;;;;;4;04;3;03;4;2;;;1;183.1103
699;2019;1;20;9;1;1;07;1;2;N;N;4;2;2;2;N;;;;;;;1;02;9;04;4;2;5;30;3;206.5046
699;2019;1;20;9;6;2;12;1;1;N;N;4;1;2;2;N;;;;;;;1;02;9;10;4;2;1;20;1;135.6072
700;2019;1;20;9;6;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;3;151.5266
700;2019;1;20;9;6;1;08;1;1;N;N;4;1;1;3;N;;;;;;;1;02;9;04;3;;;0;1;178.3786
701;2019;1;48;1;6;1;06;1;3;N;N;4;3;;;S;6;2;S;05;0;S;2;06;4;02;4;2;;;3;280.7788
701;2019;1;48;1;6;1;07;1;3;N;N;4;3;1;2;N;;;;;;;1;02;2;09;4;2;5;40;3;251.7575
701;2019;1;48;1;6;2;12;1;1;N;N;4;1;1;2;N;;;;;;;1;01;1;04;5;;;50;2;210.4634
701;2019;1;48;1;1;2;13;1;1;N;N;4;3;1;2;N;;;;;;;1;01;1;04;1;;;50;1;216.4199
702;2019;1;20;3;6;1;12;1;1;N;N;4;1;1;2;N;;;;;;;1;02;5;09;4;1;1;35;2;116.394
702;2019;1;20;3;1;2;12;1;1;N;N;4;3;1;2;N;;;;;;;1;02;6;01;2;;;40;1;105.4196
703;2019;1;20;9;6;2;14;1;2;N;N;2;1;;;N;;;;;;;4;04;5;09;4;2;;;2;217.9353
703;2019;1;20;9;6;1;08;1;3;N;N;4;3;1;2;N;;;;;;;1;02;4;06;4;2;1;40;3;156.9569
703;2019;1;20;9;1;2;15;1;2;N;N;2;3;;;N;;;;;;;4;07;8;04;4;2;;;1;198.4481
704;2019;1;48;9;1;1;10;1;1;N;N;4;1;1;2;N;;;;;;;1;02;3;02;4;2;1;40;4;87.1896
704;2019;1;48;9;1;2;12;1;1;N;N;4;1;1;2;N;;;;;;;1;02;7;03;2;;;40;1;88.5684
705;2019;1;01;2;6;2;08;1;3;N;N;4;1;2;2;N;;;;;;;1;01;2;09;4;1;4;50;2;141.9402
705;2019;1;01;2;1;1;08;1;2;N;N;4;1;2;3;N;;;;;;;1;02;8;04;4;1;1;0;1;177.1725
706;2019;1;01;2;1;1;12;1;2;N;N;4;1;2;4;N;;;;;;;1;02;2;10;2;;;0;1;165.4914
706;2019;1;01;2;6;1;03;1;;S;;;;;;;;;;;;;;;;;;;;;3;159.6134
706;2019;1;01;2;6;2;10;1;3;N;N;4;1;1;4;N;;;;;;;1;02;2;09;1;;;0;2;165.9255
707;2019;1;48;9;6;1;08;1;1;N;N;4;1;;;S;6;2;S;06;54;S;2;05;6;08;4;1;;;1;154.8013
708;2019;1;20;3;1;1;04;1;2;S;N;4;2;;;N;;;;;;;4;04;;;;;;;3;138.379
708;2019;1;20;3;1;2;05;1;2;S;N;4;2;;;N;;;;;;;4;04;;;;;;;3;138.379
708;2019;1;20;3;1;2;05;1;2;S;N;4;2;;;N;;;;;;;4;04;8;04;4;2;;;3;116.2493
708;2019;1;20;3;1;2;11;1;2;N;N;4;2;1;2;N;;;;;;;1;02;5;09;4;1;1;40;2;158.6454
708;2019;1;20;3;6;1;12;1;1;N;N;4;1;1;2;N;;;;;;;1;02;9;09;4;1;1;38;1;130.7454
709;2019;1;48;9;6;1;10;1;2;N;S;4;1;1;4;N;;;;;;;1;02;3;02;4;2;1;24;1;98.4341
709;2019;1;48;9;1;1;10;1;1;N;N;3;1;;;N;;;;;;;4;04;4;02;4;2;;;2;119.9751
710;2019;1;01;9;1;1;05;1;2;S;N;4;2;;;N;;;;;;;4;04;;;;;;;3;96.2767
710;2019;1;01;9;6;1;04;1;1;S;N;4;2;;;N;;;;;;;4;04;;;;;;;3;76.9913
710;2019;1;01;9;6;1;10;1;3;N;N;4;1;;;S;6;2;S;09;1;S;2;05;9;09;4;1;;;1;89.665
710;2019;1;01;9;1;1;10;1;1;N;N;4;2;1;2;N;;;;;;;1;02;7;03;4;2;1;40;2;82.3474
711;2019;1;48;9;6;1;14;1;2;N;N;2;1;;;N;;;;;;;4;04;4;02;4;2;;;1;256.2053
711;2019;1;48;9;1;1;12;1;3;N;N;4;2;1;2;N;;;;;;;1;02;2;09;4;1;1;40;2;207.033
712;2019;1;48;9;6;1;10;1;2;N;N;4;1;2;2;N;;;;;;;1;02;5;04;4;2;2;18;2;234.2498
712;2019;1;48;9;1;1;03;1;1;S;N;4;2;;;N;;;;;;;;;;;;;;;3;213.0002
712;2019;1;48;9;1;1;03;1;;S;;;;;;;;;;;;;;;;;;;;;3;255.514
712;2019;1;48;9;1;2;11;1;2;N;N;4;3;1;2;N;;;;;;;1;02;4;02;4;2;1;40;1;229.4099
713;2019;1;48;1;6;1;09;1;2;N;N;4;1;1;2;N;;;;;;;1;02;1;04;1;;;40;1;194.6861
713;2019;1;48;1;1;1;09;1;2;N;N;4;1;1;2;N;;;;;;;1;02;3;08;4;2;1;40;2;245.706
714;2019;1;48;9;6;1;12;1;1;N;N;4;2;2;2;N;;;;;;;1;02;3;10;4;2;2;26;2;171.3054
714;2019;1;48;9;1;1;12;1;1;N;N;3;1;;;N;;;;;;;4;04;5;10;4;2;;;1;205.405
715;2019;1;48;9;6;1;10;1;3;N;N;4;1;1;4;N;;;;;;;1;02;5;09;1;;;30;1;186.7443
715;2019;1;48;9;6;1;03;1;1;S;N;4;1;;;N;;;;;;;;;;;;;;;3;205.7041
716;2019;1;48;9;1;1;07;1;3;N;N;4;1;1;2;N;;;;;;;1;02;9;02;4;2;1;40;2;223.4829
716;2019;1;48;9;6;1;07;1;2;N;N;4;1;1;2;N;;;;;;;1;02;4;04;4;1;5;38;1;200.6485
717;2019;1;48;9;6;2;17;1;1;N;N;4;1;;;N;;;;;;;4;04;9;10;4;2;;;1;214.2998
718;2019;1;48;1;6;1;04;1;2;S;S;4;1;;;N;;;;;;;4;04;;;;;;;3;239.7167
718;2019;1;48;1;6;1;10;1;3;N;N;4;1;1;2;N;;;;;;;1;02;3;09;3;;;40;2;211.3863
718;2019;1;48;1;1;2;10;1;3;N;N;4;1;1;2;N;;;;;;;1;02;2;09;4;1;1;40;1;209.2295
719;2019;1;48;1;1;1;10;1;1;N;N;4;1;;;S;6;2;S;01;1;S;2;05;8;03;4;2;;;1;208.7313
719;2019;1;48;1;6;1;03;1;;S;;;;;;;;;;;;;;;;;;;;;3;206.6158
719;2019;1;48;1;6;2;09;1;1;N;N;4;1;1;2;N;;;;;;;1;02;5;10;4;2;1;40;2;212.121
720;2019;1;20;9;1;1;14;1;2;N;N;2;1;;;N;;;;;;;4;04;9;02;4;2;;;2;108.0112
720;2019;1;20;9;6;1;15;1;2;N;N;2;1;;;N;;;;;;;4;04;5;10;4;2;;;1;118.6177
721;2019;1;48;9;6;1;01;1;;N;;;;;;;;;;;;;;;;;;;;;3;252.3657
721;2019;1;48;9;1;1;07;1;2;N;N;4;1;1;2;N;;;;;;;1;02;7;04;5;;;40;1;292.7413
721;2019;1;48;9;6;1;07;1;3;N;N;4;1;1;2;N;;;;;;;1;02;4;08;4;2;1;40;2;261.1696
721;2019;1;48;9;1;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;3;251.3663
722;2019;1;20;3;6;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;3;138.0377
722;2019;1;20;3;6;1;10;1;3;N;N;4;3;1;2;N;;;;;;;1;02;1;10;4;2;1;40;1;134.7759
722;2019;1;20;3;1;1;01;1;;S;;;;;;;;;;;;;;;;;;;;;3;152.7507
722;2019;1;20;3;6;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;3;138.0377
723;2019;1;48;9;1;2;14;1;2;N;N;2;1;;;N;;;;;;;4;04;1;02;4;2;;;1;246.2026
723;2019;1;48;9;6;1;12;1;1;N;N;4;1;1;2;N;;;;;;;1;02;5;09;4;1;1;44;2;174.101
724;2019;1;01;9;1;1;10;1;2;N;N;4;1;1;2;N;;;;;;;1;02;1;04;2;;;40;1;22.7556
724;2019;1;01;9;6;1;08;1;3;N;N;4;1;1;2;N;;;;;;;1;02;5;04;4;2;1;40;2;20.8605
725;2019;1;01;9;1;1;03;1;2;S;N;4;1;;;N;;;;;;;;;;;;;;;3;49.8373
725;2019;1;01;9;6;1;09;1;2;N;N;4;1;2;2;N;;;;;;;1;02;2;09;4;1;5;25;2;44.1951
725;2019;1;01;9;1;1;10;1;2;N;N;4;1;1;2;N;;;;;;;1;02;7;02;4;2;1;40;1;40.6142
725;2019;1;01;9;6;1;03;1;;S;;;;;;;;;;;;;;;;;;;;;3;44.0142
726;2019;1;48;9;1;3;02;1;;S;;;;;;;;;;;;;;;;;;;;;4;237.4375
726;2019;1;48;9;6;1;09;1;2;N;N;4;1;;;S;6;2;S;01;3;S;2;05;1;04;4;2;;;3;240.5256
726;2019;1;48;9;1;2;15;1;1;N;N;2;1;;;N;;;;;;;4;04;8;04;2;;;;2;281.7004
726;2019;1;48;9;6;1;16;1;1;N;N;2;1;;;N;;;;;;;4;04;9;09;4;2;;;1;295.5866
726;2019;1;48;9;6;1;08;1;1;N;N;4;1;2;2;S;4;2;S;01;5;S;1;03;5;09;4;2;5;10;3;230.4402
727;2019;1;20;9;1;1;15;1;1;N;N;2;1;;;N;;;;;;;4;04;6;01;4;2;;;1;122.6667
727;2019;1;20;9;6;1;15;1;1;N;N;2;1;;;N;;;;;;;4;04;1;04;2;;;;2;134.7124
728;2019;1;20;3;6;1;10;1;3;N;N;4;1;1;2;N;;;;;;;1;02;4;09;4;2;1;40;2;142.7361
728;2019;1;20;3;1;1;10;1;3;N;N;4;1;1;2;N;;;;;;;1;02;2;09;4;1;5;38;1;162.0338
728;2019;1;20;3;1;1;03;1;;S;;;;;;;;;;;;;;;;;;;;;3;161.7726
728;2019;1;20;3;1;1;03;1;;S;;;;;;;;;;;;;;;;;;;;;3;161.7726
728;2019;1;20;3;1;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;3;161.7726
729;2019;1;01;9;6;1;14;1;2;N;N;2;1;;;N;;;;;;;4;04;4;06;4;2;;;2;53.0505
729;2019;1;01;9;1;1;15;1;2;N;N;2;1;;;N;;;;;;;4;04;4;06;4;2;;;1;54.8136
730;2019;1;20;3;6;2;16;1;3;N;N;2;1;;;N;;;;;;;4;04;2;09;4;2;;;1;121.8083
731;2019;1;20;9;6;1;10;1;2;N;N;4;1;;;S;6;1;S;07;2;S;2;05;5;04;4;2;;;1;165.9962
732;2019;1;20;9;6;1;15;1;1;N;N;4;1;;;N;;;;;;;4;04;5;04;4;2;;;1;119.8482
732;2019;1;20;9;1;1;14;1;3;N;N;2;2;;;N;;;;;;;4;07;1;03;3;;;;2;109.1317
733;2019;1;48;9;6;2;15;1;1;N;N;2;1;;;N;;;;;;;4;04;1;04;2;;;;2;158.4982
733;2019;1;48;9;1;1;15;1;1;N;N;2;1;;;N;;;;;;;4;04;7;02;4;2;;;1;151.0522
734;2019;1;48;9;1;1;03;1;;S;;;;;;;;;;;;;;;;;;;;;3;196.1391
734;2019;1;48;9;6;1;09;1;1;N;N;4;1;1;2;N;;;;;;;1;02;9;03;4;2;1;40;1;180.8281
735;2019;1;20;9;6;1;04;1;2;N;S;4;1;;;N;;;;;;;4;04;5;04;4;2;;;3;160.3939
735;2019;1;20;9;1;2;12;1;2;N;N;4;1;1;2;N;;;;;;;1;02;8;04;2;;;40;1;170.9481
735;2019;1;20;9;6;1;04;1;2;S;N;4;2;;;N;;;;;;;4;04;;;;;;;3;195.7197
735;2019;1;20;9;6;1;10;1;1;N;N;4;1;;;S;6;2;S;01;1;S;2;05;5;10;4;2;;;2;188.634
736;2019;1;01;9;6;1;03;1;;S;;;;;;;;;;;;;;;;;;;;;3;54.907
736;2019;1;01;9;1;2;10;1;1;N;N;4;1;1;4;N;;;;;;;1;02;7;02;4;2;1;16;2;50.6655
736;2019;1;01;9;6;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;3;54.907
736;2019;1;01;9;6;1;10;1;3;N;S;4;1;1;4;N;;;;;;;1;02;2;09;4;2;1;0;1;55.4428
737;2019;1;20;3;1;1;13;1;2;N;N;4;1;2;3;N;;;;;;;1;02;4;04;4;2;5;0;1;124.7433
738;2019;1;48;9;6;1;08;1;3;N;N;4;1;1;4;N;;;;;;;1;02;2;09;4;2;1;18;2;255.2036
738;2019;1;48;9;1;1;01;1;;N;;;;;;;;;;;;;;;;;;;;;3;247.1075
738;2019;1;48;9;1;1;08;1;3;N;N;4;1;1;4;N;;;;;;;1;02;7;02;4;2;1;0;1;285.7126
738;2019;1;48;9;1;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;3;247.1075
739;2019;1;01;9;1;1;18;1;1;N;N;2;1;;;N;;;;;;;4;04;1;06;4;2;;;1;61.7506
740;2019;1;48;1;1;2;15;1;1;N;N;2;1;;;N;;;;;;;4;04;7;03;4;2;;;1;234.1858
740;2019;1;48;1;1;1;08;1;3;N;N;4;2;2;2;N;;;;;;;1;02;8;04;4;2;5;25;3;235.7829
741;2019;1;01;2;6;2;13;1;1;N;N;4;1;2;2;N;;;;;;;1;02;5;04;4;2;1;25;2;196.7819
741;2019;1;01;2;1;2;13;1;2;N;N;2;1;;;N;;;;;;;4;04;7;02;4;2;;;1;187.8784
742;2019;1;20;3;1;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;3;157.868
742;2019;1;20;3;6;1;03;1;;S;;;;;;;;;;;;;;;;;;;;;3;142.6621
742;2019;1;20;3;1;1;09;1;3;N;N;4;1;1;2;N;;;;;;;1;02;8;04;4;1;5;40;1;158.1229
742;2019;1;20;3;6;1;09;1;3;N;N;4;1;1;3;N;;;;;;;1;02;2;08;4;2;1;30;2;163.1311
743;2019;1;48;9;1;2;07;1;1;N;N;4;1;1;4;N;;;;;;;1;02;4;02;4;2;1;24;1;271.5687
744;2019;1;20;9;1;1;18;1;1;N;N;2;1;;;N;;;;;;;4;04;4;04;4;2;;;1;145.8925
745;2019;1;20;9;6;1;13;1;1;N;N;4;1;;;N;;;;;;;4;04;8;02;3;;;;2;152.6206
745;2019;1;20;9;1;1;15;1;2;N;N;2;1;;;N;;;;;;;4;04;3;02;3;;;;1;187.0263
746;2019;1;01;9;1;1;16;1;1;N;N;2;1;;;N;;;;;;;4;04;9;02;4;2;;;1;43.0813
747;2019;1;20;9;6;1;12;1;2;N;N;4;1;2;2;N;;;;;;;1;02;5;09;4;2;5;18;2;132.6204
747;2019;1;20;9;6;1;05;1;2;S;N;4;3;;;N;;;;;;;4;04;;;;;;;3;286.0864
747;2019;1;20;9;1;1;13;1;1;N;N;4;2;1;4;N;;;;;;;1;02;1;02;1;;;24;1;135.2849
748;2019;1;48;9;1;3;07;2;3;N;N;4;1;2;2;N;;;;;;;1;02;5;09;4;2;1;20;1;315.6418
748;2019;1;48;9;1;3;02;2;;N;;;;;;;;;;;;;;;;;;;;;3;317.4785
748;2019;1;48;9;6;3;05;2;1;S;N;4;1;2;3;S;4;2;S;07;13;S;1;02;9;10;4;2;1;0;2;243.7135
748;2019;1;48;9;6;1;01;1;;N;;;;;;;;;;;;;;;;;;;;;3;252.9871
749;2019;1;20;9;6;1;11;1;2;N;N;4;1;1;2;N;;;;;;;1;02;5;10;2;;;40;2;191.1867
749;2019;1;20;9;6;1;05;1;2;S;N;4;1;2;2;N;;;;;;;1;03;5;04;4;2;1;8;3;159.6376
749;2019;1;20;9;1;1;12;1;2;N;N;4;1;1;2;N;;;;;;;1;02;3;05;4;1;1;40;1;177.8196
749;2019;1;20;9;1;1;04;1;2;S;N;4;1;2;2;N;;;;;;;1;03;5;04;4;2;1;10;3;146.0692
749;2019;1;20;9;1;1;05;1;2;S;N;4;1;1;2;N;;;;;;;1;02;2;08;4;2;3;40;3;134.8603
750;2019;1;20;3;1;1;17;1;1;N;N;2;4;;;N;;;;;;;4;07;3;02;4;2;;;1;92.3884
750;2019;1;20;3;6;1;16;1;1;N;N;4;1;;;N;;;;;;;4;04;4;04;5;;;;2;101.4608
751;2019;1;01;2;6;1;04;1;2;S;N;4;2;;;N;;;;;;;4;04;;;;;;;3;148.7934
751;2019;1;01;2;1;1;12;1;3;N;N;4;2;1;2;N;;;;;;;1;02;1;04;4;2;1;40;1;163.2812
751;2019;1;01;2;6;1;11;1;3;N;N;4;1;;;N;;;;;;;4;04;5;04;4;2;;;2;196.5748
752;2019;1;20;9;1;1;06;1;3;S;N;4;2;1;2;N;;;;;;;1;02;2;02;4;2;3;40;3;204.1684
752;2019;1;20;9;6;1;13;1;3;N;N;4;1;1;2;N;;;;;;;1;02;2;09;4;1;1;35;2;134.073
752;2019;1;20;9;1;1;13;1;3;N;N;2;1;;;N;;;;;;;4;04;2;09;4;1;;;1;204.289
753;2019;1;20;9;1;2;16;1;1;N;N;2;1;;;N;;;;;;;4;04;5;10;2;;;;1;183.6125
753;2019;1;20;9;6;1;12;1;1;N;N;4;1;1;2;N;;;;;;;1;02;5;10;2;;;40;2;124.7561
754;2019;1;48;9;1;2;12;1;1;N;N;4;1;1;2;N;;;;;;;1;02;7;03;4;2;5;40;1;212.6384
754;2019;1;48;9;6;2;12;1;1;N;N;4;1;1;2;N;;;;;;;1;02;9;08;4;2;1;40;2;172.8942
755;2019;1;48;1;6;1;16;1;1;N;N;2;1;;;N;;;;;;;4;04;5;04;2;;;;1;187.1409
756;2019;1;01;2;1;1;09;1;3;N;N;4;1;1;2;N;;;;;;;1;02;2;09;4;1;1;32;1;211.4446
756;2019;1;01;2;1;1;01;1;;S;;;;;;;;;;;;;;;;;;;;;3;194.0982
756;2019;1;01;2;6;1;09;1;3;N;S;4;1;1;3;N;;;;;;;1;02;2;09;4;2;1;19;2;181.2737
756;2019;1;01;2;6;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;3;200.9203
757;2019;1;48;9;1;1;09;1;2;N;N;4;2;1;2;N;;;;;;;1;02;1;04;2;;;40;1;306.6313
757;2019;1;48;9;6;1;08;1;1;N;N;3;1;;;N;;;;;;;4;04;5;09;4;2;;;2;307.1621
757;2019;1;48;9;1;1;03;1;;S;;;;;;;;;;;;;;;;;;;;;3;248.6464
757;2019;1;48;9;1;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;3;248.6464
758;2019;1;01;9;1;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;3;58.5291
758;2019;1;01;9;6;1;05;1;2;N;N;4;2;2;2;S;2;3;S;10;0;N;1;02;5;04;4;2;5;15;3;45.9772
758;2019;1;01;9;1;1;04;1;1;S;N;4;3;;;N;;;;;;;4;04;;;;;;;3;68.6018
758;2019;1;01;9;6;1;10;1;1;N;N;4;1;2;2;S;4;2;S;07;27;S;1;02;5;04;4;2;1;20;1;61.1775
758;2019;1;01;9;1;1;09;1;1;N;N;4;2;1;5;N;;;;;;;1;02;2;09;4;1;1;22;2;57.5952
759;2019;1;48;9;6;1;14;1;1;N;N;2;1;;;N;;;;;;;4;04;9;08;4;2;;;1;188.0092
760;2019;1;48;9;6;1;13;1;2;N;N;4;1;;;N;;;;;;;4;04;;;;;;;1;230.995
761;2019;1;48;1;1;1;11;1;1;N;N;4;1;1;4;N;;;;;;;1;02;7;03;3;;;32;2;193.3725
761;2019;1;48;1;6;1;13;1;1;N;N;3;1;;;N;;;;;;;4;04;5;04;4;2;;;1;255.4625
762;2019;1;48;1;1;1;01;1;;N;;;;;;;;;;;;;;;;;;;;;3;219.7478
762;2019;1;48;1;1;2;08;1;3;N;N;4;1;1;2;N;;;;;;;1;02;3;08;4;2;1;38;1;263.2285
762;2019;1;48;1;6;2;08;1;3;N;N;4;1;1;2;N;;;;;;;1;02;2;08;4;2;1;37;2;226.9475
763;2019;1;48;1;1;1;06;1;3;N;N;4;1;2;2;N;;;;;;;1;02;2;08;2;;;25;3;245.4724
763;2019;1;48;1;6;1;12;1;3;N;S;4;1;1;2;N;;;;;;;1;02;2;08;1;;;35;1;185.2379
764;2019;1;20;9;1;1;08;1;1;N;N;4;2;1;2;N;;;;;;;1;02;8;02;4;2;1;40;2;180.0277
764;2019;1;20;9;1;3;05;2;2;N;N;4;2;1;2;N;;;;;;;1;02;5;04;4;2;5;40;3;159.0719
764;2019;1;20;9;6;3;09;2;1;N;S;4;3;2;2;S;5;3;S;02;8;N;1;02;9;04;4;2;5;36;1;182.8939
764;2019;1;20;9;6;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;3;161.0107
765;2019;1;48;9;1;1;03;1;1;S;N;4;2;;;N;;;;;;;;;;;;;;;3;198.3015
765;2019;1;48;9;1;1;03;1;;S;;;;;;;;;;;;;;;;;;;;;3;237.8815
765;2019;1;48;9;6;1;09;1;3;N;N;4;1;1;2;N;;;;;;;1;02;2;09;4;1;1;40;2;206.0963
765;2019;1;48;9;1;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;3;237.8815
765;2019;1;48;9;1;1;10;1;2;N;N;4;1;1;2;N;;;;;;;1;02;5;09;4;1;1;35;1;217.0743
766;2019;1;48;1;6;1;16;1;3;N;N;4;1;;;N;;;;;;;4;04;3;04;4;2;;;1;192.113
767;2019;1;20;9;6;1;11;1;1;N;N;4;1;1;2;N;;;;;;;1;02;9;02;4;2;2;40;3;137.0497
767;2019;1;20;9;6;1;16;1;1;N;N;2;1;;;N;;;;;;;4;04;9;02;4;2;;;1;204.3504
768;2019;1;48;1;1;2;16;1;1;N;S;2;1;;;N;;;;;;;4;04;1;10;2;;;;1;188.09
769;2019;1;20;3;1;2;14;1;1;N;S;2;1;;;N;;;;;;;4;04;1;04;4;2;;;1;101.5644
769;2019;1;20;3;6;1;14;1;2;N;S;4;1;;;S;6;2;N;;99;N;4;04;4;04;4;2;;;2;111.5378
770;2019;1;48;1;1;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;3;208.0787
770;2019;1;48;1;6;1;09;1;3;N;N;4;1;1;2;N;;;;;;;1;02;2;09;4;2;1;40;1;214.8961
771;2019;1;48;9;6;2;14;1;2;N;N;4;1;;;N;;;;;;;4;04;7;02;4;2;;;1;191.787
772;2019;1;01;9;6;1;17;1;1;N;N;4;2;;;N;;;;;;;4;07;5;04;2;;;;1;88.9163
772;2019;1;01;9;6;1;05;1;2;S;N;4;1;2;4;N;;;;;;;1;02;5;04;4;2;5;0;4;61.5702
773;2019;1;48;1;1;1;16;1;1;N;S;2;1;;;N;;;;;;;4;04;7;02;4;2;;;1;194.211
774;2019;1;48;9;6;1;14;1;2;N;N;4;1;;;N;;;;;;;4;04;5;09;4;1;;;2;171.8639
774;2019;1;48;9;1;1;15;1;2;N;N;2;2;;;N;;;;;;;4;07;3;02;4;2;;;1;163.79
775;2019;1;20;3;6;3;12;2;1;N;N;4;1;1;2;S;1;2;S;04;1;S;1;02;5;10;4;2;1;40;1;144.2243
776;2019;1;20;9;1;1;11;1;3;N;N;4;1;1;2;N;;;;;;;1;01;1;04;4;1;5;65;1;176.5356
