NUMH;AENC;TENC;TERH;MUNI;SEXO;LNAC;EDAD;NACI;LEST;ENRE;FOCU;SJUB;SILH;EMPTP;JRED;BUSQ;RBUSQ;JORB;GBUSQ;FBUSQ;MSBUSQ1;DISP;PRA1;PRA2;PROF;RACT;SPRO;SECT;CONTR;HTRA;PARE;ELEV
538;2021;1;48;9;1;2;14;1;1;N;N;2;2;;;N;;;;;;;4;07;9;03;4;2;;;1;259,72230
538;2021;1;48;9;6;1;13;1;2;N;N;4;1;;;N;;;;;;;4;04;8;02;2;;;;2;207,93760
538;2021;1;48;9;6;1;06;1;2;S;N;4;1;;;N;;;;;;;4;04;5;04;4;2;;;3;243,83770
539;2021;1;01;9;6;2;12;1;1;N;N;4;1;;;N;;;;;;;4;04;9;08;4;2;;;2;72,43810
539;2021;1;01;9;6;2;18;1;1;N;N;4;3;;;N;;;;;;;4;07;;;;;;;4;120,68230
539;2021;1;01;9;1;2;12;1;1;N;N;4;2;1;2;N;;;;;;;1;02;7;04;4;2;1;40;1;76,54990
539;2021;1;01;9;1;1;05;1;2;N;N;4;2;;;S;6;2;S;08;4;S;2;06;7;04;4;2;;;3;75,43070
540;2021;1;48;9;6;1;13;1;2;N;N;4;1;2;2;N;;;;;;;1;02;4;04;4;2;1;20;1;189,38050
540;2021;1;48;9;1;2;13;1;1;N;N;4;1;;;N;;;;;;;4;04;3;03;4;2;;;2;219,52450
541;2021;1;01;2;1;1;05;1;2;N;N;4;1;1;2;N;;;;;;;1;02;9;04;4;2;1;40;1;183,91350
542;2021;1;20;3;6;2;15;1;2;N;N;2;1;;;N;;;;;;;4;04;;;;;;;2;97,35100
542;2021;1;20;3;1;2;16;1;3;N;N;2;1;;;N;;;;;;;4;04;2;08;4;2;;;1;98,28770
543;2021;1;48;9;6;1;06;1;3;N;N;4;1;;;S;6;2;S;03;1;S;2;05;5;09;4;1;;;4;154,22690
543;2021;1;48;9;6;1;01;1;;N;;;;;;;;;;;;;;;;;;;;;4;127,07040
543;2021;1;48;9;1;1;15;1;1;N;N;2;3;;;N;;;;;;;4;07;7;02;4;2;;;1;155,29640
543;2021;1;48;9;6;1;18;1;1;N;N;2;4;;;N;;;;;;;4;07;6;01;2;;;;4;154,52580
543;2021;1;48;9;6;1;01;1;;N;;;;;;;;;;;;;;;;;;;;;4;127,07040
543;2021;1;48;9;6;1;13;1;1;N;N;3;2;;;N;;;;;;;4;07;7;02;4;2;;;2;124,33270
543;2021;1;48;9;1;1;07;1;2;N;N;4;1;1;2;N;;;;;;;1;02;7;02;4;2;1;40;3;159,60650
544;2021;1;48;9;6;1;02;2;;S;;;;;;;;;;;;;;;;;;;;;3;176,03510
544;2021;1;48;9;6;3;06;2;2;N;S;4;1;;;S;6;3;S;01;12;S;4;04;4;04;4;2;;;1;177,43950
545;2021;1;48;9;1;1;14;1;2;N;N;2;1;;;N;;;;;;;4;04;7;03;4;2;;;1;241,49680
545;2021;1;48;9;6;1;10;1;2;N;N;4;1;;;N;;;;;;;4;04;5;09;4;2;;;2;205,88560
546;2021;1;01;9;6;2;14;1;1;N;N;4;1;;;N;;;;;;;4;04;9;02;4;2;;;1;68,79950
547;2021;1;48;9;1;1;15;1;3;N;N;2;1;;;N;;;;;;;4;04;1;03;4;2;;;1;164,17910
547;2021;1;48;9;6;1;15;1;3;N;N;2;1;;;N;;;;;;;4;04;3;02;4;2;;;2;163,36440
548;2021;1;48;9;1;1;08;1;3;N;N;4;1;1;2;N;;;;;;;1;02;7;02;3;;;40;1;243,63950
549;2021;1;20;9;6;1;15;1;3;N;N;2;1;;;N;;;;;;;4;04;6;01;2;;;;2;104,43900
549;2021;1;20;9;1;1;15;1;3;N;N;2;1;;;N;;;;;;;4;04;2;08;2;;;;1;105,44390
550;2021;1;01;2;1;1;14;1;2;N;N;2;3;;;N;;;;;;;4;07;5;04;2;;;;1;141,62310
551;2021;1;20;3;1;2;18;1;3;N;N;2;4;;;N;;;;;;;4;07;2;09;4;1;;;1;99,68090
551;2021;1;20;3;6;2;17;1;1;N;N;4;1;;;N;;;;;;;4;04;;;;;;;2;98,73100
552;2021;1;20;3;6;3;12;2;3;N;S;4;1;;;S;6;2;S;04;14;S;2;05;3;09;4;1;;;2;235,22820
552;2021;1;20;3;1;1;15;1;2;N;N;2;1;;;N;;;;;;;4;04;2;04;4;1;;;1;165,90140
553;2021;1;48;9;6;2;14;1;2;N;N;2;1;;;N;;;;;;;4;04;4;02;4;2;;;3;154,67240
553;2021;1;48;9;6;2;18;1;1;N;N;4;4;;;N;;;;;;;4;07;9;10;4;2;;;1;154,67240
554;2021;1;01;9;1;2;17;1;1;N;N;2;3;;;N;;;;;;;4;07;6;01;2;;;;1;13,78490
555;2021;1;48;1;6;1;05;1;3;S;N;4;2;;;N;;;;;;;4;04;;;;;;;3;220,92610
555;2021;1;48;1;6;1;12;1;3;N;N;4;1;1;2;N;;;;;;;1;02;2;03;4;2;1;40;2;188,45060
555;2021;1;48;1;1;1;05;1;3;S;N;4;2;;;S;6;2;S;07;0;S;2;05;8;08;4;2;;;3;281,51740
555;2021;1;48;1;1;1;13;1;3;N;S;4;1;1;2;N;;;;;;;1;02;2;08;2;;;35;1;234,24690
556;2021;1;20;3;6;2;13;1;1;N;N;4;1;;;N;;;;;;;4;04;5;04;4;2;;;2;144,11170
556;2021;1;20;3;1;1;13;1;2;N;N;4;2;;;N;;;;;;;4;07;1;08;1;;;;1;144,57100
556;2021;1;20;3;1;1;07;1;3;N;N;4;2;1;2;N;;;;;;;1;02;2;08;4;2;1;40;3;162,52040
557;2021;1;01;9;6;1;09;1;3;N;N;4;1;1;2;N;;;;;;;1;02;2;09;4;1;1;35;1;35,07640
558;2021;1;48;1;6;1;16;1;1;N;N;2;1;;;N;;;;;;;4;04;5;04;4;2;;;2;159,81700
558;2021;1;48;1;1;1;17;1;3;N;N;2;1;;;N;;;;;;;4;04;4;02;4;2;;;1;160,61400
559;2021;1;01;9;1;1;03;1;;S;;;;;;;;;;;;;;;;;;;;;3;82,24530
559;2021;1;01;9;6;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;3;67,59640
559;2021;1;01;9;1;1;10;1;2;N;N;4;1;1;2;N;;;;;;;1;02;7;02;3;;;24;1;84,45370
559;2021;1;01;9;6;1;09;1;3;N;N;4;1;1;4;N;;;;;;;1;02;2;04;4;2;1;21;2;81,35570
560;2021;1;48;9;6;1;16;1;1;N;N;4;1;;;N;;;;;;;4;04;;;;;;;1;100,27610
561;2021;1;20;3;6;1;01;1;;S;;;;;;;;;;;;;;;;;;;;;3;148,05100
561;2021;1;20;3;1;1;08;1;3;N;N;4;1;1;2;N;;;;;;;1;02;2;02;4;2;1;40;1;166,27780
561;2021;1;20;3;6;1;08;1;3;N;N;4;1;;;N;;;;;;;4;04;2;04;1;;;;2;177,96950
561;2021;1;20;3;6;1;01;1;;N;;;;;;;;;;;;;;;;;;;;;3;148,05100
561;2021;1;20;3;1;1;01;1;;N;;;;;;;;;;;;;;;;;;;;;3;149,96760
562;2021;1;48;9;6;1;06;1;3;N;N;4;2;1;2;N;;;;;;;1;02;2;10;4;2;5;40;3;291,72620
562;2021;1;48;9;1;1;06;1;3;N;N;4;1;1;2;N;;;;;;;1;02;2;09;4;2;1;35;3;296,59280
562;2021;1;48;9;6;1;12;1;3;N;N;4;1;1;2;N;;;;;;;1;02;2;09;4;1;1;35;1;219,11190
562;2021;1;48;9;1;1;12;1;2;N;N;4;2;1;3;N;;;;;;;1;02;5;04;4;2;1;0;2;207,15400
563;2021;1;20;9;6;2;18;1;1;N;N;2;4;;;N;;;;;;;4;07;9;09;4;2;;;1;116,73300
564;2021;1;20;9;6;1;08;1;3;N;N;4;1;2;2;N;;;;;;;1;02;4;08;4;2;5;25;2;156,96370
564;2021;1;20;9;1;1;08;1;2;N;N;4;1;1;2;N;;;;;;;1;02;8;02;4;2;1;40;1;147,16010
564;2021;1;20;9;1;1;01;1;;N;;;;;;;;;;;;;;;;;;;;;3;139,95320
565;2021;1;01;2;6;1;11;1;3;N;N;3;1;2;;N;;;;;;;1;02;4;08;4;2;1;0;2;149,14750
565;2021;1;01;2;1;1;12;1;1;N;N;4;2;1;2;N;;;;;;;1;02;3;02;4;2;1;40;1;168,31470
566;2021;1;01;9;1;1;04;1;1;N;S;4;2;;;N;;;;;;;4;07;;;;;;;3;26,48100
566;2021;1;01;9;1;1;12;1;2;N;N;3;1;;;N;;;;;;;4;04;7;02;4;2;;;1;33,99000
566;2021;1;01;9;1;1;04;1;1;S;S;4;2;;;N;;;;;;;4;04;;;;;;;3;26,48100
566;2021;1;01;9;6;1;11;1;3;S;N;4;1;1;2;N;;;;;;;1;02;3;09;4;1;1;35;2;28,64050
567;2021;1;48;1;1;1;07;1;3;N;N;4;1;1;2;N;;;;;;;1;02;2;08;4;2;1;40;1;226,60850
567;2021;1;48;1;6;1;07;1;2;N;N;4;1;2;2;S;4;1;S;07;57;S;1;02;2;04;4;2;1;36;2;240,33030
568;2021;1;48;9;6;1;12;1;2;N;N;4;1;1;2;N;;;;;;;1;02;5;10;2;;;40;1;172,37450
568;2021;1;48;9;1;1;11;1;2;N;N;4;2;1;1;N;;;;;;;1;02;3;02;4;2;1;25;2;206,89040
569;2021;1;48;9;1;2;18;1;1;N;N;2;1;;;N;;;;;;;4;04;8;02;4;2;;;1;97,47080
570;2021;1;01;2;1;2;16;1;3;N;N;2;1;;;N;;;;;;;4;04;2;09;4;1;;;1;171,55850
571;2021;1;48;9;6;1;14;1;1;N;N;2;1;;;N;;;;;;;4;04;9;08;4;2;;;1;189,20000
572;2021;1;20;3;1;1;14;1;3;N;N;2;1;;;N;;;;;;;4;04;1;04;4;2;;;1;165,35440
572;2021;1;20;3;6;1;13;1;3;N;N;2;1;;;N;;;;;;;4;04;4;03;4;2;;;2;131,85200
573;2021;1;01;9;6;1;07;1;3;N;N;4;1;1;3;N;;;;;;;1;02;3;02;4;2;1;0;1;20,68630
573;2021;1;01;9;1;1;07;1;2;N;N;4;1;1;2;N;;;;;;;1;01;6;01;2;;;50;2;26,35720
573;2021;1;01;9;1;1;01;1;;N;;;;;;;;;;;;;;;;;;;;;3;13,79820
574;2021;1;01;2;6;2;13;1;2;N;N;4;1;1;4;N;;;;;;;1;02;5;09;4;1;1;0;1;187,18280
575;2021;1;48;9;1;1;08;1;1;N;N;4;1;1;2;N;;;;;;;1;02;4;04;4;2;1;40;1;246,05660
576;2021;1;01;2;6;2;10;1;2;N;N;4;1;;;N;;;;;;;4;04;5;04;4;2;;;2;153,35870
576;2021;1;01;2;1;1;10;1;2;N;N;4;1;1;2;N;;;;;;;1;02;7;02;4;2;1;40;1;159,48230
577;2021;1;48;9;6;1;18;1;1;N;N;4;1;;;N;;;;;;;4;04;6;01;4;2;;;1;188,09970
578;2021;1;48;9;1;2;15;1;1;N;N;2;1;;;N;;;;;;;4;04;7;03;4;2;;;1;177,28890
579;2021;1;20;9;6;1;12;1;2;N;N;4;1;;;N;;;;;;;4;04;5;04;5;;;;1;195,86760
580;2021;1;48;9;1;1;14;1;1;N;N;2;2;;;N;;;;;;;4;07;7;02;4;2;;;1;251,68350
580;2021;1;48;9;6;2;13;1;2;N;N;4;1;1;2;N;;;;;;;1;02;9;08;4;2;1;35;2;181,05650
581;2021;1;48;1;1;2;12;1;3;N;N;4;1;1;2;N;;;;;;;1;02;3;03;4;2;1;40;1;174,54380
581;2021;1;48;1;6;2;11;1;3;N;S;4;1;1;2;N;;;;;;;1;02;2;04;4;2;1;40;2;209,95170
582;2021;1;20;9;6;1;10;1;2;N;N;4;2;1;4;N;;;;;;;1;02;5;04;2;;;36;3;164,40260
582;2021;1;20;9;6;1;16;1;1;N;N;2;1;;;N;;;;;;;4;04;5;04;2;;;;1;217,45220
583;2021;1;20;3;6;1;14;1;2;N;N;4;1;;;N;;;;;;;1;02;7;02;2;;;25;1;117,97110
584;2021;1;48;1;6;1;13;1;2;N;N;4;1;;;S;6;2;N;;99;S;4;04;4;09;4;1;;;1;179,00820
584;2021;1;48;1;1;1;08;1;1;N;N;4;2;;;N;;;;;;;4;07;8;04;4;2;;;3;297,85030
585;2021;1;48;9;6;2;18;1;1;N;N;4;1;;;N;;;;;;;4;04;;;;;;;4;184,50500
585;2021;1;48;9;6;2;14;1;2;N;N;2;1;;;N;;;;;;;4;04;3;04;4;2;;;2;184,50500
585;2021;1;48;9;1;1;14;1;2;N;N;2;1;;;N;;;;;;;4;04;3;02;4;2;;;1;185,42510
586;2021;1;48;1;6;1;15;1;2;N;N;2;1;;;N;;;;;;;4;04;4;03;4;2;;;2;171,33640
586;2021;1;48;1;1;1;15;1;2;N;N;2;1;;;N;;;;;;;4;04;;;;;;;1;172,19080
587;2021;1;48;9;6;1;18;1;1;N;N;4;4;;;N;;;;;;;4;07;;;;;;;1;212,99310
587;2021;1;48;9;1;1;13;1;2;N;N;4;1;1;3;N;;;;;;;1;02;3;04;2;;;0;3;161,13650
588;2021;1;01;2;6;2;15;1;1;N;N;4;1;;;N;;;;;;;4;04;8;02;4;2;;;2;153,07050
588;2021;1;01;2;1;2;15;1;1;N;N;2;1;;;N;;;;;;;4;04;7;03;2;;;;1;153,37950
589;2021;1;20;9;1;1;10;1;2;N;N;4;2;1;1;N;;;;;;;1;02;7;02;4;2;1;32;1;154,61220
589;2021;1;20;9;6;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;3;152,67530
589;2021;1;20;9;6;1;03;1;;S;;;;;;;;;;;;;;;;;;;;;3;152,67530
589;2021;1;20;9;1;1;03;1;;S;;;;;;;;;;;;;;;;;;;;;3;154,65190
589;2021;1;20;9;6;1;10;1;3;N;N;4;1;1;3;N;;;;;;;1;02;4;02;4;2;1;31;2;159,81570
589;2021;1;20;9;6;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;3;152,67530
590;2021;1;48;9;1;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;3;214,56880
590;2021;1;48;9;1;2;10;1;3;N;S;4;1;1;3;S;1;2;S;07;12;S;1;02;2;05;4;2;1;40;1;256,86510
590;2021;1;48;9;6;2;09;1;1;N;N;4;1;1;2;N;;;;;;;1;02;1;02;4;2;1;40;2;222,95510
590;2021;1;48;9;1;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;3;214,56880
591;2021;1;20;9;6;2;14;1;3;N;N;2;1;;;N;;;;;;;4;04;2;09;4;1;;;1;130,03170
592;2021;1;20;3;6;1;07;1;3;N;N;4;1;1;2;N;;;;;;;1;02;3;09;4;1;5;42;2;177,51780
592;2021;1;20;3;6;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;3;140,15910
592;2021;1;20;3;1;1;08;1;3;N;N;4;1;2;2;N;;;;;;;1;02;3;05;4;2;1;30;1;157,41430
592;2021;1;20;3;1;1;01;1;;S;;;;;;;;;;;;;;;;;;;;;3;141,97350
593;2021;1;01;2;1;1;04;1;2;S;N;4;2;;;N;;;;;;;4;04;;;;;;;3;153,73110
593;2021;1;01;2;6;1;09;1;1;N;N;4;1;1;2;N;;;;;;;1;02;8;02;4;2;5;40;2;161,88690
593;2021;1;01;2;1;1;03;1;2;S;N;4;2;;;N;;;;;;;;;;;;;;;3;153,73110
593;2021;1;01;2;1;1;10;1;2;N;S;4;1;1;2;N;;;;;;;1;02;4;04;4;2;1;40;1;191,26730
594;2021;1;48;9;6;1;12;1;1;N;N;4;1;;;S;6;2;S;07;99;S;2;05;9;08;4;2;;;1;184,49980
595;2021;1;48;1;6;2;16;1;1;N;N;2;1;;;N;;;;;;;4;04;9;08;4;2;;;1;182,09770
596;2021;1;48;9;6;3;11;1;2;N;N;4;1;;;S;6;2;S;04;2;S;2;05;5;09;4;1;;;1;166,56140
596;2021;1;48;9;1;1;06;1;2;N;N;4;2;1;4;N;;;;;;;1;02;5;09;4;1;3;25;3;287,27860
597;2021;1;48;9;1;2;09;1;2;N;N;4;1;1;2;N;;;;;;;1;02;8;02;4;2;1;40;1;216,73990
597;2021;1;48;9;6;1;09;1;1;N;N;4;1;1;2;N;;;;;;;1;02;8;02;4;2;1;40;2;187,59910
598;2021;1;20;3;1;2;14;1;2;N;N;2;4;;;N;;;;;;;4;07;3;04;4;2;;;1;98,28770
598;2021;1;20;3;6;2;14;1;2;N;N;4;1;2;2;N;;;;;;;1;02;9;10;4;2;1;20;4;97,35100
599;2021;1;01;2;1;1;12;1;3;N;N;4;1;1;4;N;;;;;;;1;02;2;09;4;1;1;33;2;159,55360
599;2021;1;01;2;6;1;12;1;3;N;N;4;1;1;4;N;;;;;;;1;02;2;09;4;1;1;33;1;152,27110
600;2021;1;01;2;6;3;07;2;2;N;N;4;1;2;2;N;;;;;;;1;02;5;04;4;2;1;32;4;281,61250
600;2021;1;01;2;6;3;08;2;2;N;N;4;1;2;2;S;3;2;S;04;4;S;1;03;9;10;4;2;6;2;1;299,59530
601;2021;1;20;3;6;1;18;1;1;N;N;4;4;;;N;;;;;;;4;07;;;;;;;1;109,87300
602;2021;1;20;9;6;1;12;1;3;N;S;4;1;1;2;N;;;;;;;1;02;2;09;4;1;1;40;2;139,71200
602;2021;1;20;9;1;2;13;1;3;N;N;4;1;1;2;N;;;;;;;1;01;5;08;4;2;1;81;1;141,74040
602;2021;1;20;9;1;1;04;1;2;S;S;4;2;;;N;;;;;;;4;04;;;;;;;3;138,63580
603;2021;1;48;9;1;1;05;1;3;N;N;4;4;1;2;N;;;;;;;1;02;4;06;4;2;3;40;3;281,71510
603;2021;1;48;9;6;1;12;1;3;N;N;3;1;;;N;;;;;;;4;04;1;06;4;2;;;2;211,51700
603;2021;1;48;9;1;1;06;1;2;N;N;4;4;;;S;6;2;S;07;8;S;2;06;4;08;4;2;;;3;299,25510
603;2021;1;48;9;1;2;13;1;2;N;N;4;2;1;2;N;;;;;;;1;02;4;08;4;2;1;40;1;233,09810
603;2021;1;48;9;6;3;10;1;2;N;N;4;1;2;3;N;;;;;;;1;02;5;10;4;2;1;0;4;269,72320
604;2021;1;48;9;1;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;3;225,81260
604;2021;1;48;9;6;1;08;1;3;N;N;4;1;;;N;;;;;;;4;04;2;09;4;1;;;2;270,05990
604;2021;1;48;9;1;1;01;1;;S;;;;;;;;;;;;;;;;;;;;;3;225,81260
604;2021;1;48;9;1;1;09;1;3;N;N;4;1;1;4;N;;;;;;;1;02;4;06;3;;;24;1;270,44950
605;2021;1;20;9;6;1;09;1;2;N;N;4;1;1;5;N;;;;;;;1;02;5;04;4;2;1;27;2;179,77570
605;2021;1;20;9;1;1;09;1;2;S;S;4;1;1;4;N;;;;;;;1;02;5;09;4;1;1;32;1;195,46660
605;2021;1;20;9;1;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;3;168,49320
605;2021;1;20;9;6;1;03;1;;S;;;;;;;;;;;;;;;;;;;;;3;166,33980
606;2021;1;20;9;6;1;03;1;1;S;N;4;2;;;N;;;;;;;;;;;;;;;3;192,81050
606;2021;1;20;9;1;1;12;1;2;N;N;4;2;1;2;N;;;;;;;1;01;1;04;2;;;50;1;190,14390
606;2021;1;20;9;1;1;04;1;2;S;N;4;3;;;N;;;;;;;4;04;7;02;4;2;;;3;187,00230
606;2021;1;20;9;6;1;10;1;3;N;N;4;1;1;2;N;;;;;;;1;02;5;09;4;1;1;35;2;192,33880
607;2021;1;48;1;1;1;10;1;3;N;S;4;1;1;2;N;;;;;;;1;02;2;03;4;2;1;40;1;206,18960
608;2021;1;20;3;1;1;12;1;1;N;N;4;3;1;;N;;;;;;;1;02;4;04;4;2;1;0;1;145,01000
608;2021;1;20;3;1;3;08;2;2;N;S;4;1;;;S;6;2;S;07;19;S;3;05;;;;;;;4;290,74530
608;2021;1;20;3;6;3;07;2;2;N;S;4;1;;;S;6;2;S;04;15;S;2;05;9;10;4;2;;;3;307,37700
608;2021;1;20;3;6;3;02;2;;S;;;;;;;;;;;;;;;;;;;;;4;185,24580
608;2021;1;20;3;6;3;11;2;1;N;N;4;1;;;S;6;2;S;04;21;S;2;05;9;10;4;2;;;2;180,20080
608;2021;1;20;3;6;3;02;2;;S;;;;;;;;;;;;;;;;;;;;;4;185,24580
609;2021;1;48;9;6;1;13;1;1;N;N;4;1;;;N;;;;;;;4;04;9;10;4;2;;;2;193,77770
609;2021;1;48;9;1;1;13;1;2;N;N;4;2;1;2;N;;;;;;;1;02;7;03;4;2;1;38;1;162,35480
609;2021;1;48;9;1;1;07;1;3;N;S;4;3;;;S;6;1;S;10;3;S;2;06;7;02;4;2;;;3;282,96430
610;2021;1;48;1;1;2;11;1;3;N;S;4;2;1;4;N;;;;;;;1;02;1;02;4;2;1;24;2;288,99360
610;2021;1;48;1;1;1;03;1;;S;;;;;;;;;;;;;;;;;;;;;3;241,40690
610;2021;1;48;1;6;1;11;1;3;N;S;4;1;;;S;6;2;S;02;14;S;2;05;4;08;4;2;;;1;244,65660
610;2021;1;48;1;6;1;03;1;1;S;S;4;3;;;N;;;;;;;;;;;;;;;3;249,62730
611;2021;1;48;1;1;1;10;1;3;N;N;4;1;1;4;N;;;;;;;1;02;2;09;4;1;1;0;1;257,40250
612;2021;1;48;9;6;1;12;1;2;N;N;4;1;;;N;;;;;;;4;04;1;09;4;2;;;1;107,62450
612;2021;1;48;9;1;1;05;1;2;S;N;4;2;;;N;;;;;;;4;04;;;;;;;3;123,39360
613;2021;1;20;9;6;1;09;1;3;N;N;4;1;1;4;N;;;;;;;1;02;2;08;2;;;24;1;194,56520
614;2021;1;01;2;1;2;17;1;1;N;N;2;3;;;N;;;;;;;4;07;3;03;4;2;;;1;142,52260
614;2021;1;01;2;6;2;16;1;1;N;N;4;1;;;N;;;;;;;4;04;;;;;;;2;142,23540
615;2021;1;48;9;6;1;13;1;1;N;N;4;1;2;3;N;;;;;;;1;02;4;09;4;2;5;0;2;185,48800
615;2021;1;48;9;1;1;14;1;2;N;N;2;1;;;N;;;;;;;4;04;7;04;4;2;;;1;257,84360
616;2021;1;48;1;1;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;3;224,12490
616;2021;1;48;1;6;3;09;1;2;N;N;4;1;;;S;6;2;S;05;13;S;2;05;9;02;4;2;;;2;254,01190
616;2021;1;48;1;1;1;10;1;1;N;N;4;1;1;4;N;;;;;;;1;02;8;02;4;2;5;24;1;254,53390
617;2021;1;48;9;6;1;12;1;3;N;N;4;1;1;4;N;;;;;;;1;02;3;09;4;1;1;0;1;208,49060
617;2021;1;48;9;1;1;04;1;2;S;S;4;2;;;N;;;;;;;4;04;;;;;;;3;226,16070
617;2021;1;48;9;1;1;12;1;2;N;N;4;1;1;4;N;;;;;;;1;02;4;09;4;1;1;0;2;207,63930
618;2021;1;20;9;6;1;12;1;3;N;N;4;1;1;2;N;;;;;;;1;02;2;09;4;1;1;35;1;186,91600
618;2021;1;20;9;1;1;05;1;2;S;N;4;2;;;N;;;;;;;4;04;3;10;4;2;;;3;200,20990
618;2021;1;20;9;1;1;11;1;3;N;N;4;1;1;2;N;;;;;;;1;02;2;09;4;1;1;35;2;199,33070
618;2021;1;20;9;6;1;03;1;;S;;;;;;;;;;;;;;;;;;;;;3;181,96030
619;2021;1;48;1;6;1;07;1;3;N;N;4;1;1;2;N;;;;;;;1;02;5;04;4;2;1;40;1;261,83500
620;2021;1;20;9;1;1;10;1;2;N;N;3;1;;;N;;;;;;;4;04;9;09;4;1;;;1;160,91310
621;2021;1;48;9;6;1;09;1;1;N;S;4;1;1;3;N;;;;;;;1;02;2;09;4;2;1;30;4;165,30250
621;2021;1;48;9;1;1;01;1;;S;;;;;;;;;;;;;;;;;;;;;4;150,86870
621;2021;1;48;9;6;1;18;1;1;N;N;2;4;;;N;;;;;;;4;07;9;10;4;2;;;1;199,90110
621;2021;1;48;9;1;1;13;1;1;N;N;4;4;1;2;N;;;;;;;1;02;7;03;2;;;42;3;200,89790
621;2021;1;48;9;6;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;4;164,38360
622;2021;1;20;9;6;1;06;1;3;S;N;4;2;1;2;N;;;;;;;1;02;9;08;4;1;5;37;1;195,82720
623;2021;1;20;9;1;3;09;2;1;N;N;4;1;1;3;N;;;;;;;1;02;7;02;3;;;0;1;255,15180
624;2021;1;20;9;6;2;13;1;1;N;N;4;1;;;S;6;2;S;04;39;S;2;05;5;10;4;2;;;1;133,05200
625;2021;1;01;9;6;1;11;1;2;N;N;4;1;;;N;;;;;;;4;04;9;10;4;2;;;3;25,24740
625;2021;1;01;9;6;1;18;1;1;N;N;4;4;;;N;;;;;;;4;07;;;;;;;2;44,91820
625;2021;1;01;9;1;1;18;1;1;N;N;2;3;;;N;;;;;;;4;07;8;04;2;;;;1;45,00890
626;2021;1;20;9;1;1;09;1;1;N;S;4;1;1;4;N;;;;;;;1;02;7;04;4;2;1;24;1;180,90390
626;2021;1;20;9;6;1;09;1;3;N;N;4;1;1;4;N;;;;;;;1;02;6;08;3;;;16;2;183,09580
626;2021;1;20;9;6;1;01;1;;S;;;;;;;;;;;;;;;;;;;;;3;169,41180
627;2021;1;20;3;6;1;01;1;;N;;;;;;;;;;;;;;;;;;;;;3;123,74480
627;2021;1;20;3;6;1;08;1;3;N;N;4;1;1;2;N;;;;;;;1;02;1;08;4;2;1;40;2;133,74020
627;2021;1;20;3;1;1;09;1;2;N;N;4;1;2;2;S;4;1;S;07;99;S;1;02;4;04;4;2;1;40;1;138,97930
628;2021;1;20;9;6;1;13;1;1;N;N;4;1;2;4;N;;;;;;;1;02;9;08;4;2;1;26;1;162,97300
629;2021;1;48;9;1;1;09;1;3;N;N;4;2;1;3;N;;;;;;;1;02;3;03;4;2;1;0;1;103,89710
629;2021;1;48;9;6;1;09;1;2;N;N;4;1;2;4;N;;;;;;;1;02;5;04;4;2;1;28;2;109,97620
629;2021;1;48;9;6;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;3;109,36480
630;2021;1;48;9;6;2;14;1;1;N;N;2;1;;;N;;;;;;;4;04;5;09;4;1;;;1;181,45700
631;2021;1;01;9;1;2;14;1;1;N;N;2;1;;;N;;;;;;;4;04;9;04;4;2;;;1;13,82680
632;2021;1;01;9;6;2;10;1;2;N;N;4;1;1;2;N;;;;;;;1;02;2;02;4;2;1;40;1;45,59520
633;2021;1;20;9;6;2;15;1;1;N;N;4;1;;;N;;;;;;;4;04;9;10;4;2;;;1;129,86870
634;2021;1;48;9;6;2;17;1;2;N;N;2;1;;;N;;;;;;;4;04;4;02;4;2;;;2;168,21260
634;2021;1;48;9;1;1;17;1;3;N;N;2;4;;;N;;;;;;;4;07;4;02;4;2;;;1;169,05150
635;2021;1;01;2;6;1;08;1;2;N;N;4;1;1;2;N;;;;;;;1;02;8;02;4;2;5;40;2;198,86350
635;2021;1;01;2;1;1;01;1;;N;;;;;;;;;;;;;;;;;;;;;3;183,28450
635;2021;1;01;2;1;1;08;1;3;N;N;4;1;1;2;N;;;;;;;1;02;5;04;4;2;1;40;1;192,16150
635;2021;1;01;2;6;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;3;150,63920
636;2021;1;20;9;1;1;01;1;;S;;;;;;;;;;;;;;;;;;;;;3;124,68640
636;2021;1;20;9;6;1;07;1;2;N;N;4;1;;;N;;;;;;;4;04;5;10;4;2;;;2;160,93920
636;2021;1;20;9;1;2;08;1;2;N;N;4;2;;;S;6;1;S;01;5;S;2;06;9;02;4;2;;;1;153,52630
637;2021;1;20;3;6;1;11;1;2;N;N;4;1;2;2;N;;;;;;;1;02;5;04;4;2;1;25;1;151,68550
637;2021;1;20;3;1;1;11;1;1;N;N;4;1;1;2;N;;;;;;;1;02;3;02;4;2;1;40;2;146,51680
637;2021;1;20;3;6;1;04;1;2;S;N;4;2;2;2;N;;;;;;;1;02;5;04;4;2;4;15;3;154,90200
